token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
25047,774LIC28-N0,774LIC28,,-1.000000,1,,NSE,1.000000
25078,772TIL34-N0,772TIL34,,-1.000000,1,,NSE,1.000000
25096,725TS38-SG,725TS38,,-1.000000,100,,NSE,1.000000
25104,725AP47-SG,725AP47,,-1.000000,100,,NSE,1.000000
25134,GALAPREC-EQ,GALAPREC,,-1.000000,1,,NSE,5.000000
25167,NAMOEWASTE-SM,NAMOEWASTE,,-1.000000,800,,NSE,5.000000
25235,XTGLOBAL-EQ,XTGLOBAL,,-1.000000,1,,NSE,1.000000
25244,GAJANAND-SM,GAJANAND,,-1.000000,3000,,NSE,5.000000
25252,KROSS-EQ,KROSS,,-1.000000,1,,NSE,1.000000
25318,724INBK34-N0,724INBK34,,-1.000000,1,,NSE,1.000000
25393,840CIFL27-N0,840CIFL27,,-1.000000,1,,NSE,1.000000
25412,ENVIRO-SM,ENVIRO,,-1.000000,1000,,NSE,5.000000
25431,PSFL-SM,PSFL,,-1.000000,2000,,NSE,5.000000
25443,KALANA-SM,KALANA,,-1.000000,2000,,NSE,5.000000
25451,815SICC27-N0,815SICC27,,-1.000000,1,,NSE,1.000000
25464,12VCCL27-N0,12VCCL27,,-1.000000,1,,NSE,1.000000
25468,PAISALO-EQ,PAISALO,,-1.000000,1,,NSE,1.000000
25479,715PN44-SG,715PN44,,-1.000000,100,,NSE,1.000000
25499,711MH36-SG,711MH36,,-1.000000,100,,NSE,1.000000
255,NIRAJ-EQ,NIRAJ,,-1.000000,1,,NSE,1.000000
25503,INDOUS-EQ,INDOUS,,-1.000000,1,,NSE,1.000000
25532,925SCL26E-N1,925SCL26E,,-1.000000,1,,NSE,1.000000
25548,990SCL27B-N1,990SCL27B,,-1.000000,1,,NSE,1.000000
25550,902SCL27C-N1,902SCL27C,,-1.000000,1,,NSE,1.000000
25562,971SCL29B-N1,971SCL29B,,-1.000000,1,,NSE,1.000000
25595,AAFS28C-N0,AAFS28C,,-1.000000,1,,NSE,1.000000
25633,UNILEX-SM,UNILEX,,-1.000000,1600,,NSE,5.000000
25640,LICMFGOLD-EQ,LICMFGOLD,,-1.000000,1,,NSE,5.000000
25648,THESL-SM,THESL,,-1.000000,3000,,NSE,5.000000
25662,950ISF26-N0,950ISF26,,-1.000000,1,,NSE,1.000000
25668,SAHASRA-SM,SAHASRA,,-1.000000,400,,NSE,5.000000
25677,DIVYADHAN-SM,DIVYADHAN,,-1.000000,2000,,NSE,5.000000
25701,711BR33A-SG,711BR33A,,-1.000000,100,,NSE,1.000000
25703,712ML34-SG,712ML34,,-1.000000,100,,NSE,1.000000
25704,712GA35-SG,712GA35,,-1.000000,100,,NSE,1.000000
25768,714BR33-SG,714BR33,,-1.000000,100,,NSE,1.000000
25770,713AS34A-SG,713AS34A,,-1.000000,100,,NSE,1.000000
25776,715MP43-SG,715MP43,,-1.000000,100,,NSE,1.000000
25782,814TPL27-N0,814TPL27,,-1.000000,1,,NSE,1.000000
25833,711PN44-SG,711PN44,,-1.000000,100,,NSE,1.000000
25816,116VCCL26-N0,116VCCL26,,-1.000000,1,,NSE,1.000000
25827,709KA35-SG,709KA35,,-1.000000,100,,NSE,1.000000
25829,708UP32-SG,708UP32,,-1.000000,100,,NSE,1.000000
2595,3PLAND-EQ,3PLAND,,-1.000000,1,,NSE,1.000000
25844,HYUNDAI-EQ,HYUNDAI,,-1.000000,1,,NSE,10.000000
25884,710KA35-SG,710KA35,,-1.000000,100,,NSE,1.000000
25907,WAAREEENER-EQ,WAAREEENER,,-1.000000,1,,NSE,10.000000
2606,LEMONTREE-EQ,LEMONTREE,,-1.000000,1,,NSE,1.000000
25966,716AP47-SG,716AP47,,-1.000000,100,,NSE,1.000000
25968,716TS49-SG,716TS49,,-1.000000,100,,NSE,1.000000
25996,EMULTIMQ-EQ,EMULTIMQ,,-1.000000,1,,NSE,1.000000
270,CHEMCON-EQ,CHEMCON,,-1.000000,1,,NSE,1.000000
2666,VERA-SM,VERA,,-1.000000,1500,,NSE,5.000000
27000,702TN29-SG,702TN29,,-1.000000,100,,NSE,1.000000
27004,713HR36A-SG,713HR36A,,-1.000000,100,,NSE,1.000000
2708,PRAKASH-EQ,PRAKASH,,-1.000000,1,,NSE,1.000000
27009,715AP47-SG,715AP47,,-1.000000,100,,NSE,1.000000
27052,SAGILITY-EQ,SAGILITY,,-1.000000,1,,NSE,1.000000
27189,716RJ34-SG,716RJ34,,-1.000000,100,,NSE,1.000000
27199,719HR37-SG,719HR37,,-1.000000,100,,NSE,1.000000
27204,718WB41-SG,718WB41,,-1.000000,100,,NSE,1.000000
27207,716TN54A-SG,716TN54A,,-1.000000,100,,NSE,1.000000
27284,ABHAPOWER-SM,ABHAPOWER,,-1.000000,1600,,NSE,5.000000
27421,935TSIIC28-N0,935TSIIC28,,-1.000000,1,,NSE,1.000000
2794,RSWM-EQ,RSWM,,-1.000000,1,,NSE,1.000000
27598,711PFCL40-N0,711PFCL40,,-1.000000,1,,NSE,1.000000
27754,INNOVANA-EQ,INNOVANA,,-1.000000,1,,NSE,5.000000
27811,714EXIM29-N0,714EXIM29,,-1.000000,1,,NSE,1.000000
2816,RALLIS-EQ,RALLIS,,-1.000000,1,,NSE,5.000000
27969,VMM-EQ,VMM,,-1.000000,1,,NSE,1.000000
28109,790LTFL34-N0,790LTFL34,,-1.000000,1,,NSE,1.000000
28180,697TN28-SG,697TN28,,-1.000000,100,,NSE,1.000000
2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1.000000,1,,NSE,50.000000
28805,SANATHAN-EQ,SANATHAN,,-1.000000,1,,NSE,5.000000
28814,715BR34A-SG,715BR34A,,-1.000000,100,,NSE,1.000000
2883,IIFLZC28-NG,IIFLZC28,,-1.000000,1,,NSE,1.000000
28816,716HR37-SG,716HR37,,-1.000000,100,,NSE,1.000000
28817,714JK51-SG,714JK51,,-1.000000,100,,NSE,1.000000
28869,89IHFL29-N1,89IHFL29,,-1.000000,1,,NSE,1.000000
28874,IHF261224A-N1,IHF261224A,,-1.000000,1,,NSE,1.000000
28879,CARRARO-EQ,CARRARO,,-1.000000,1,,NSE,5.000000
28897,925SCL26Z-N1,925SCL26Z,,-1.000000,1,,NSE,1.000000
28900,888SCL26X-N1,888SCL26X,,-1.000000,1,,NSE,1.000000
2892,INTERISE-IV,INTERISE,,-1.000000,25000,,NSE,1.000000
28913,ROSSELLIND-EQ,ROSSELLIND,,-1.000000,1,,NSE,1.000000
28932,98SCL34Z-N1,98SCL34Z,,-1.000000,1,,NSE,1.000000
28933,1025SCL34Z-N1,1025SCL34Z,,-1.000000,1,,NSE,1.000000
28975,93HFL34-N0,93HFL34,,-1.000000,1,,NSE,1.000000
29001,711JK55-SG,711JK55,,-1.000000,100,,NSE,1.000000
29007,715UP37-SG,715UP37,,-1.000000,100,,NSE,1.000000
29049,713UK32-SG,713UK32,,-1.000000,100,,NSE,1.000000
29050,ZUARI-EQ,ZUARI,,-1.000000,1,,NSE,1.000000
29052,710KA33-SG,710KA33,,-1.000000,100,,NSE,1.000000
29070,712TS54-SG,712TS54,,-1.000000,100,,NSE,1.000000
29115,723PN37-SG,723PN37,,-1.000000,100,,NSE,1.000000
2912,RIIL-EQ,RIIL,,-1.000000,1,,NSE,5.000000
29120,722HR38-SG,722HR38,,-1.000000,100,,NSE,1.000000
29124,PCJEWELLER-EQ,PCJEWELLER,,-1.000000,1,,NSE,1.000000
29126,724KL44-SG,724KL44,,-1.000000,100,,NSE,1.000000
2916,686JH36-SG,686JH36,,-1.000000,100,,NSE,1.000000
29164,SWANDEF-BE,SWANDEF,,-1.000000,1,,NSE,10.000000
29167,723BOB35-N0,723BOB35,,-1.000000,1,,NSE,1.000000
2922,685AR31-SG,685AR31,,-1.000000,100,,NSE,1.000000
29171,LAXMIDENTL-EQ,LAXMIDENTL,,-1.000000,1,,NSE,1.000000
29291,713WB44-SG,713WB44,,-1.000000,100,,NSE,1.000000
29293,711BR45-SG,711BR45,,-1.000000,100,,NSE,1.000000
2947,888REC29-NF,888REC29,,-1.000000,1,,NSE,1.000000
29425,0NHIT35-N0,0NHIT35,,-1.000000,1,,NSE,1.000000
29432,0NHIT34-N0,0NHIT34,,-1.000000,1,,NSE,1.000000
29507,712MH38A-SG,712MH38A,,-1.000000,100,,NSE,1.000000
29512,716AP40-SG,716AP40,,-1.000000,100,,NSE,1.000000
29517,675GJ27-SG,675GJ27,,-1.000000,100,,NSE,1.000000
29518,70OR30-SG,70OR30,,-1.000000,100,,NSE,1.000000
29520,708AP35A-SG,708AP35A,,-1.000000,100,,NSE,1.000000
29521,718TS47-SG,718TS47,,-1.000000,100,,NSE,1.000000
29561,READYMIX-SM,READYMIX,,-1.000000,1000,,NSE,5.000000
29565,714BR37-SG,714BR37,,-1.000000,100,,NSE,1.000000
29569,708GJ34-SG,708GJ34,,-1.000000,100,,NSE,1.000000
29633,CHANDAN-SM,CHANDAN,,-1.000000,800,,NSE,5.000000
29683,820CIFL28-N0,820CIFL28,,-1.000000,1,,NSE,1.000000
2980,ORTINGLOBE-BE,ORTINGLOBE,,-1.000000,1,,NSE,1.000000
29694,712GJ37A-SG,712GJ37A,,-1.000000,100,,NSE,1.000000
29704,715BR37B-SG,715BR37B,,-1.000000,100,,NSE,1.000000
29731,GUJTHEM-EQ,GUJTHEM,,-1.000000,1,,NSE,5.000000
2988,SANDESH-EQ,SANDESH,,-1.000000,1,,NSE,5.000000
29930,718MH39-SG,718MH39,,-1.000000,100,,NSE,1.000000
29932,719MH40-SG,719MH40,,-1.000000,100,,NSE,1.000000
29941,72TN55-SG,72TN55,,-1.000000,100,,NSE,1.000000
29954,735NHB32-N0,735NHB32,,-1.000000,1,,NSE,1.000000
30008,722KA35A-SG,722KA35A,,-1.000000,100,,NSE,1.000000
30009,728AP36-SG,728AP36,,-1.000000,100,,NSE,1.000000
30020,73OR39-SG,73OR39,,-1.000000,100,,NSE,1.000000
30071,724UP40-SG,724UP40,,-1.000000,100,,NSE,1.000000
30147,860MFL28-N0,860MFL28,,-1.000000,1,,NSE,1.000000
30160,715UP37A-SG,715UP37A,,-1.000000,100,,NSE,1.000000
30165,718TN45-SG,718TN45,,-1.000000,100,,NSE,1.000000
30178,704TN30B-SG,704TN30B,,-1.000000,100,,NSE,1.000000
30180,717UK32-SG,717UK32,,-1.000000,100,,NSE,1.000000
30183,717UP33-SG,717UP33,,-1.000000,100,,NSE,1.000000
30196,744RL28-N0,744RL28,,-1.000000,1,,NSE,1.000000
30198,732RL35-N0,732RL35,,-1.000000,1,,NSE,1.000000
30230,971SCL30-N1,971SCL30,,-1.000000,1,,NSE,1.000000
30269,14RARL30-N0,14RARL30,,-1.000000,1,,NSE,1.000000
30323,ESSENTIA-EQ,ESSENTIA,,-1.000000,1,,NSE,1.000000
30412,707AP36-SG,707AP36,,-1.000000,100,,NSE,1.000000
30415,692TN29-SG,692TN29,,-1.000000,100,,NSE,1.000000
30418,696KA30-SG,696KA30,,-1.000000,100,,NSE,1.000000
30435,71SK35-SG,71SK35,,-1.000000,100,,NSE,1.000000
30442,71HP40-SG,71HP40,,-1.000000,100,,NSE,1.000000
30444,712MN40-SG,712MN40,,-1.000000,100,,NSE,1.000000
3045,SBIN-EQ,SBIN,,-1.000000,1,,NSE,10.000000
30502,MONT50INAV-EQ,MONT50INAV,,-1.000000,1,,NSE,1.000000
30560,MHLSRD-SF,MHLSRD,,-1.000000,1,,NSE,1.000000
30562,MHLSRDR-SF,MHLSRDR,,-1.000000,1,,NSE,1.000000
3058,618GJ26-SG,618GJ26,,-1.000000,100,,NSE,1.000000
3078,SHANTIGEAR-EQ,SHANTIGEAR,,-1.000000,1,,NSE,5.000000
30574,GRW150INAV-EQ,GRW150INAV,,-1.000000,1,,NSE,1.000000
30597,NEXT50INAV-EQ,NEXT50INAV,,-1.000000,1,,NSE,1.000000
3082,682JH34-SG,682JH34,,-1.000000,100,,NSE,1.000000
3083,682KL35-SG,682KL35,,-1.000000,100,,NSE,1.000000
3089,699WB36-SG,699WB36,,-1.000000,100,,NSE,1.000000
31163,RHIM-EQ,RHIM,,-1.000000,1,,NSE,5.000000
3149,BORORENEW-EQ,BORORENEW,,-1.000000,1,,NSE,5.000000
31468,LYPSAGEMS-EQ,LYPSAGEMS,,-1.000000,1,,NSE,1.000000
31969,888NHB29-N5,888NHB29,,-1.000000,1,,NSE,1.000000
31970,901NHB34-N6,901NHB34,,-1.000000,1,,NSE,1.000000
324,ANGELONE-EQ,ANGELONE,,-1.000000,1,,NSE,1.000000
3200,678AP39-SG,678AP39,,-1.000000,100,,NSE,1.000000
3304,678MN31-SG,678MN31,,-1.000000,100,,NSE,1.000000
3403,AJOONI-EQ,AJOONI,,-1.000000,1,,NSE,1.000000
341,BALRAMCHIN-EQ,BALRAMCHIN,,-1.000000,1,,NSE,5.000000
3432,TATACONSUM-EQ,TATACONSUM,,-1.000000,1,,NSE,10.000000
3475,THERMAX-EQ,THERMAX,,-1.000000,1,,NSE,10.000000
3494,PGINVIT-IV,PGINVIT,,-1.000000,1,,NSE,1.000000
35,677KA34-SG,677KA34,,-1.000000,100,,NSE,1.000000
3507,MAFANG-EQ,MAFANG,,-1.000000,1,,NSE,1.000000
3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1.000000,1,,NSE,5.000000
357,NAM-INDIA-EQ,NAM-INDIA,,-1.000000,1,,NSE,5.000000
3553,EQUIPPP-BE,EQUIPPP,,-1.000000,1,,NSE,1.000000
3575,696AP35-SG,696AP35,,-1.000000,100,,NSE,1.000000
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1.000000,1,,NSE,5.000000
3655,678KL31-SG,678KL31,,-1.000000,100,,NSE,1.000000
3656,684KL33-SG,684KL33,,-1.000000,100,,NSE,1.000000
3676,VESUVIUS-EQ,VESUVIUS,,-1.000000,1,,NSE,5.000000
3697,704JK36-SG,704JK36,,-1.000000,100,,NSE,1.000000
3710,685NL31A-SG,685NL31A,,-1.000000,100,,NSE,1.000000
3742,SGBMAY29I-GB,SGBMAY29I,,-1.000000,1,,NSE,1.000000
3757,VENKEYS-EQ,VENKEYS,,-1.000000,1,,NSE,10.000000
3758,70AP38-SG,70AP38,,-1.000000,100,,NSE,1.000000
3763,707RJ46-SG,707RJ46,,-1.000000,100,,NSE,1.000000
3787,WIPRO-EQ,WIPRO,,-1.000000,1,,NSE,1.000000
4010,PVP-EQ,PVP,,-1.000000,1,,NSE,1.000000
420,672TN27-SG,672TN27,,-1.000000,100,,NSE,1.000000
4176,ZENITHEXPO-EQ,ZENITHEXPO,,-1.000000,1,,NSE,1.000000
4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1.000000,1,,NSE,5.000000
4136,BIOFILCHEM-EQ,BIOFILCHEM,,-1.000000,1,,NSE,1.000000
438,BHEL-EQ,BHEL,,-1.000000,1,,NSE,5.000000
454,684GJ30-SG,684GJ30,,-1.000000,100,,NSE,1.000000
4391,GULFOILLUB-EQ,GULFOILLUB,,-1.000000,1,,NSE,10.000000
4556,703TS51-SG,703TS51,,-1.000000,100,,NSE,1.000000
4570,605RJ26-SG,605RJ26,,-1.000000,100,,NSE,1.000000
4579,68MH31-SG,68MH31,,-1.000000,100,,NSE,1.000000
4581,681KL31-SG,681KL31,,-1.000000,100,,NSE,1.000000
4745,BANKINDIA-EQ,BANKINDIA,,-1.000000,1,,NSE,1.000000
4760,689MH32-SG,689MH32,,-1.000000,100,,NSE,1.000000
4764,69RJ32-SG,69RJ32,,-1.000000,100,,NSE,1.000000
4880,696GA31-SG,696GA31,,-1.000000,100,,NSE,1.000000
4907,ENGINERSIN-EQ,ENGINERSIN,,-1.000000,1,,NSE,1.000000
4957,GANGAFORGE-EQ,GANGAFORGE,,-1.000000,1,,NSE,1.000000
4962,ABSLFTTIDG-MF,ABSLFTTIDG,,-1.000000,1,,NSE,1.000000
4964,ABSLFTTIDN-MF,ABSLFTTIDN,,-1.000000,1,,NSE,1.000000
498,903SFL28-YI,903SFL28,,-1.000000,1,,NSE,1.000000
4989,683WB28-SG,683WB28,,-1.000000,100,,NSE,1.000000
4998,699GA31-SG,699GA31,,-1.000000,100,,NSE,1.000000
5004,715AP37-SG,715AP37,,-1.000000,100,,NSE,1.000000
5025,629RJ26-SG,629RJ26,,-1.000000,100,,NSE,1.000000
5038,699UP31-SG,699UP31,,-1.000000,100,,NSE,1.000000
507,PULZ-SM,PULZ,,-1.000000,2000,,NSE,5.000000
509,MAZDOCK-EQ,MAZDOCK,,-1.000000,1,,NSE,10.000000
5068,SHEMAROO-EQ,SHEMAROO,,-1.000000,1,,NSE,1.000000
5173,697TN31A-SG,697TN31A,,-1.000000,100,,NSE,1.000000
5231,70WB31-SG,70WB31,,-1.000000,100,,NSE,1.000000
5237,714TS41-SG,714TS41,,-1.000000,100,,NSE,1.000000
5245,AAREYDRUGS-EQ,AAREYDRUGS,,-1.000000,1,,NSE,1.000000
5335,702UP31-SG,702UP31,,-1.000000,100,,NSE,1.000000
5382,EPIGRAL-EQ,EPIGRAL,,-1.000000,1,,NSE,5.000000
5417,697TN31B-SG,697TN31B,,-1.000000,100,,NSE,1.000000
547,BRITANNIA-EQ,BRITANNIA,,-1.000000,1,,NSE,50.000000
5474,697KL31-SG,697KL31,,-1.000000,100,,NSE,1.000000
5497,SFMP49DD-MF,SFMP49DD,,-1.000000,1,,NSE,1.000000
5500,SFMP49GR-MF,SFMP49GR,,-1.000000,1,,NSE,1.000000
5516,JAIPURKURT-EQ,JAIPURKURT,,-1.000000,1,,NSE,1.000000
5536,687HR31-SG,687HR31,,-1.000000,100,,NSE,1.000000
5544,708JK36-SG,708JK36,,-1.000000,100,,NSE,1.000000
5545,706KL39-SG,706KL39,,-1.000000,100,,NSE,1.000000
5558,684GJ31A-SG,684GJ31A,,-1.000000,100,,NSE,1.000000
5559,70MZ34-SG,70MZ34,,-1.000000,100,,NSE,1.000000
5565,689UP31-SG,689UP31,,-1.000000,100,,NSE,1.000000
5570,702ML41-SG,702ML41,,-1.000000,100,,NSE,1.000000
5592,SFMP50DD-MF,SFMP50DD,,-1.000000,1,,NSE,1.000000
5691,687MN31-SG,687MN31,,-1.000000,100,,NSE,1.000000
573,FELIX-SM,FELIX,,-1.000000,500,,NSE,5.000000
5855,889SCL26-NS,889SCL26,,-1.000000,1,,NSE,1.000000
5865,LAGNAM-EQ,LAGNAM,,-1.000000,1,,NSE,1.000000
5884,PRECOT-BE,PRECOT,,-1.000000,1,,NSE,5.000000
5881,685AS31A-SG,685AS31A,,-1.000000,100,,NSE,1.000000
5886,694RJ33-SG,694RJ33,,-1.000000,100,,NSE,1.000000
5891,699KL36-SG,699KL36,,-1.000000,100,,NSE,1.000000
593,661KA30-SG,661KA30,,-1.000000,100,,NSE,1.000000
596,663MH30-SG,663MH30,,-1.000000,100,,NSE,1.000000
5896,693TS37-SG,693TS37,,-1.000000,100,,NSE,1.000000
5997,69TN31-SG,69TN31,,-1.000000,100,,NSE,1.000000
6051,CYBERTECH-EQ,CYBERTECH,,-1.000000,1,,NSE,1.000000
6087,DESTINY-SM,DESTINY,,-1.000000,1500,,NSE,5.000000
6101,70MN31A-SG,70MN31A,,-1.000000,100,,NSE,1.000000
6112,713AP36A-SG,713AP36A,,-1.000000,100,,NSE,1.000000
6141,PANSARI-EQ,PANSARI,,-1.000000,1,,NSE,5.000000
6212,708KA34A-SG,708KA34A,,-1.000000,100,,NSE,1.000000
6232,3IINFOLTD-EQ,3IINFOLTD,,-1.000000,1,,NSE,1.000000
641,DNAMEDIA-EQ,DNAMEDIA,,-1.000000,1,,NSE,1.000000
6361,708WB41-SG,708WB41,,-1.000000,100,,NSE,1.000000
6422,MANORG-EQ,MANORG,,-1.000000,1,,NSE,5.000000
6460,SHUBHLAXMI-ST,SHUBHLAXMI,,-1.000000,1000,,NSE,5.000000
6663,SIGACHI-EQ,SIGACHI,,-1.000000,1,,NSE,1.000000
6711,IVC-EQ,IVC,,-1.000000,1,,NSE,1.000000
6868,613GS2028-GS,613GS2028,,-1.000000,1,,NSE,1.000000
6885,828GS2032-GS,828GS2032,,-1.000000,1,,NSE,1.000000
6961,MENONBE-EQ,MENONBE,,-1.000000,1,,NSE,1.000000
6988,683KA31-SG,683KA31,,-1.000000,100,,NSE,1.000000
6994,BSOFT-EQ,BSOFT,,-1.000000,1,,NSE,5.000000
708,SHRADHA-EQ,SHRADHA,,-1.000000,1,,NSE,1.000000
7044,694JK36-SG,694JK36,,-1.000000,100,,NSE,1.000000
7045,683KA31A-SG,683KA31A,,-1.000000,100,,NSE,1.000000
7122,788GS2030-GS,788GS2030,,-1.000000,1,,NSE,1.000000
7129,ZODIAC-EQ,ZODIAC,,-1.000000,1,,NSE,1.000000
7145,ANANDRATHI-EQ,ANANDRATHI,,-1.000000,1,,NSE,10.000000
7154,685GA31C-SG,685GA31C,,-1.000000,100,,NSE,1.000000
7229,HCLTECH-EQ,HCLTECH,,-1.000000,1,,NSE,10.000000
7295,697AS31A-SG,697AS31A,,-1.000000,100,,NSE,1.000000
7307,70JK33-SG,70JK33,,-1.000000,100,,NSE,1.000000
7325,DCMSRIND-EQ,DCMSRIND,,-1.000000,1,,NSE,1.000000
7376,HPAL-EQ,HPAL,,-1.000000,1,,NSE,1.000000
7412,ALPHA-EQ,ALPHA,,-1.000000,1,,NSE,1.000000
742,COSMOFIRST-EQ,COSMOFIRST,,-1.000000,1,,NSE,5.000000
7451,NIFTYADD-EQ,NIFTYADD,,-1.000000,1,,NSE,1.000000
7500,629RJ26A-SG,629RJ26A,,-1.000000,100,,NSE,1.000000
7538,714TS33-SG,714TS33,,-1.000000,100,,NSE,1.000000
755946,791ABCL34-N7,791ABCL34,,-1.000000,1,,NSE,1.000000
755949,79ABCL28-NA,79ABCL28,,-1.000000,1,,NSE,1.000000
755951,801ABCL28-NC,801ABCL28,,-1.000000,1,,NSE,1.000000
755956,816ABCL29-NH,816ABCL29,,-1.000000,1,,NSE,1.000000
756014,690GS2065-GS,690GS2065,,-1.000000,1,,NSE,1.000000
756025,759LTFL28-N0,759LTFL28,,-1.000000,1,,NSE,1.000000
756037,18PVL29A-N0,18PVL29A,,-1.000000,1,,NSE,1.000000
756071,803ABHFL35-N0,803ABHFL35,,-1.000000,1,,NSE,1.000000
756092,674UK35-SG,674UK35,,-1.000000,100,,NSE,1.000000
756104,678RJ47-SG,678RJ47,,-1.000000,100,,NSE,1.000000
756741,702RECL40-N0,702RECL40,,-1.000000,1,,NSE,1.000000
756105,679TS52-SG,679TS52,,-1.000000,100,,NSE,1.000000
756713,364D010526-TB,364D010526,,-1.000000,100,,NSE,1.000000
756807,642JK31-SG,642JK31,,-1.000000,100,,NSE,1.000000
756808,651UP32-SG,651UP32,,-1.000000,100,,NSE,1.000000
756816,685RJ47-SG,685RJ47,,-1.000000,100,,NSE,1.000000
756821,753PHFL30-N0,753PHFL30,,-1.000000,1,,NSE,1.000000
756854,667AP32-SG,667AP32,,-1.000000,100,,NSE,1.000000
756866,678KL40-SG,678KL40,,-1.000000,100,,NSE,1.000000
756880,731SDIL40-N0,731SDIL40,,-1.000000,1,,NSE,1.000000
756886,686NHPCL34-N0,686NHPCL34,,-1.000000,1,,NSE,1.000000
756890,633GS2035-GS,633GS2035,,-1.000000,1,,NSE,1.000000
756914,688PN45-SG,688PN45,,-1.000000,100,,NSE,1.000000
756921,686NHPCL39-N0,686NHPCL39,,-1.000000,1,,NSE,1.000000
756954,915PFL27-N0,915PFL27,,-1.000000,1,,NSE,1.000000
757035,668HR38-SG,668HR38,,-1.000000,100,,NSE,1.000000
757040,689KL51-SG,689KL51,,-1.000000,100,,NSE,1.000000
757099,MOMGF-EQ,MOMGF,,-1.000000,1,,NSE,1.000000
757111,671TN35A-SG,671TN35A,,-1.000000,100,,NSE,1.000000
757176,930APMD35-N0,930APMD35,,-1.000000,1,,NSE,1.000000
757382,664ML35-SG,664ML35,,-1.000000,100,,NSE,1.000000
757417,74242ABC30-N0,74242ABC30,,-1.000000,1,,NSE,1.000000
757438,709PY40-SG,709PY40,,-1.000000,100,,NSE,1.000000
757441,708TS56-SG,708TS56,,-1.000000,100,,NSE,1.000000
757448,364D110626-TB,364D110626,,-1.000000,100,,NSE,1.000000
757451,659PFCL30-N0,659PFCL30,,-1.000000,1,,NSE,1.000000
757459,842SCL27-N3,842SCL27,,-1.000000,1,,NSE,1.000000
757460,865SCL27-N4,865SCL27,,-1.000000,1,,NSE,1.000000
757478,SCODATUBES-EQ,SCODATUBES,,-1.000000,1,,NSE,1.000000
757515,DIGITIDE-EQ,DIGITIDE,,-1.000000,1,,NSE,1.000000
757546,682TN36-SG,682TN36,,-1.000000,100,,NSE,1.000000
757557,709KL52-SG,709KL52,,-1.000000,100,,NSE,1.000000
757561,674UK35A-SG,674UK35A,,-1.000000,100,,NSE,1.000000
757614,ARIS-EQ,ARIS,,-1.000000,1,,NSE,1.000000
757440,71TS55-SG,71TS55,,-1.000000,100,,NSE,1.000000
757442,708TS57-SG,708TS57,,-1.000000,100,,NSE,1.000000
757443,MOTOUR-EQ,MOTOUR,,-1.000000,1,,NSE,1.000000
757644,IWARE-ST,IWARE,,-1.000000,1200,,NSE,5.000000
757462,SCL01825-N6,SCL01825,,-1.000000,1,,NSE,1.000000
757466,888SCL28-NA,888SCL28,,-1.000000,1,,NSE,1.000000
757474,960SCL32-NI,960SCL32,,-1.000000,1,,NSE,1.000000
757497,995SCL2035-NM,995SCL2035,,-1.000000,1,,NSE,1.000000
757545,TRAVELFOOD-EQ,TRAVELFOOD,,-1.000000,1,,NSE,10.000000
757549,705HR38-SG,705HR38,,-1.000000,100,,NSE,1.000000
757558,709TN55-SG,709TN55,,-1.000000,100,,NSE,1.000000
757567,730NIIF28-N0,730NIIF28,,-1.000000,1,,NSE,1.000000
757645,ATHERENERG-EQ,ATHERENERG,,-1.000000,1,,NSE,5.000000
757652,714MP41-SG,714MP41,,-1.000000,100,,NSE,1.000000
757713,711WB44-SG,711WB44,,-1.000000,100,,NSE,1.000000
757728,614TN28-SG,614TN28,,-1.000000,100,,NSE,1.000000
757732,680AP35-SG,680AP35,,-1.000000,100,,NSE,1.000000
757810,MMEL-SM,MMEL,,-1.000000,2000,,NSE,5.000000
757841,91PFL30-N0,91PFL30,,-1.000000,1,,NSE,1.000000
757842,745TIL35-N0,745TIL35,,-1.000000,1,,NSE,1.000000
757870,AEL17725-NA,AEL17725,,-1.000000,1,,NSE,1.000000
757871,885AEL28-NB,885AEL28,,-1.000000,1,,NSE,1.000000
757898,719JCL28-N0,719JCL28,,-1.000000,1,,NSE,1.000000
757953,EUROBOND-EQ,EUROBOND,,-1.000000,1,,NSE,1.000000
757932,686UP33-SG,686UP33,,-1.000000,100,,NSE,1.000000
757937,709TS60A-SG,709TS60A,,-1.000000,100,,NSE,1.000000
757980,75GFL28-N0,75GFL28,,-1.000000,1,,NSE,1.000000
758123,721TS47-SG,721TS47,,-1.000000,100,,NSE,1.000000
758161,714SDIL32-N0,714SDIL32,,-1.000000,1,,NSE,1.000000
758207,364D060826-TB,364D060826,,-1.000000,100,,NSE,1.000000
758208,FLYSBS-SM,FLYSBS,,-1.000000,200,,NSE,5.000000
758225,BHADORA-SM,BHADORA,,-1.000000,1200,,NSE,5.000000
758294,637RECL27-N0,637RECL27,,-1.000000,1,,NSE,1.000000
758303,JAINIK-SM,JAINIK,,-1.000000,1200,,NSE,5.000000
758338,12VCCL27D-N0,12VCCL27D,,-1.000000,1,,NSE,1.000000
758444,SAWALIYA-SM,SAWALIYA,,-1.000000,600,,NSE,5.000000
758527,STUDIOLSD-SM,STUDIOLSD,,-1.000000,2000,,NSE,5.000000
